24;1296,0000;11514,4276;10441,4684;17,9594;367,5553;687,4445;202924,4700;272269,0700;44659,3400;9796,1300;5322,8300;21879,0900;4810,9700;14815,1600;29557,0200;4658,2500;1547,0000;612239,3300;24597,1300;636836,4600
25;57,0000;76,8496;0,0000;0,0000;7,4194;69,4302;0,0000;0,0000;0,0000;0,0000;150,3000;22,0000;20,0000;624,8700;601,3600;7,7000;0,0000;1426,2300;16,0000;1442,2300
26;1635,0000;16040,7866;13653,4895;0,0000;2104,1649;283,1322;120274,5700;486103,4900;38633,0300;9800,2200;19458,4000;104539,2500;20601,8400;2171,3500;15234,4100;1056,0100;0,0000;817872,5700;30480,9000;848353,4700
28;1,0000;0,1000;0,0000;0,0000;0,0000;0,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6,6000;0,0000;6,6000;0,0000;6,6000
2A;47,0000;875,1559;722,4277;0,0000;73,9637;78,7645;4808,8100;14035,9300;9699,2500;0,0000;596,5000;1327,5000;3576,0000;624,6000;1662,3000;1168,0000;0,0000;37498,8900;1053,1600;38552,0500
2B;233,0000;4973,5197;2016,2729;0,0000;2701,2086;256,0382;14302,7600;21215,4700;49675,6400;0,0000;23741,1200;41419,1900;168544,6200;8412,6800;5867,7700;8129,2600;0,0000;341308,5100;8876,8200;350185,3300
30;3924,0000;52490,5387;19306,8844;0,0000;30629,7065;2553,9478;57160,3800;702130,8000;143128,3900;9183,5600;399407,6900;1163850,2100;653085,6600;40353,9200;179447,1800;34130,5500;0,0000;3381878,3400;87823,7500;3469702,0900
31;252,0000;1492,3053;841,6198;0,0000;482,3719;168,3136;0,0000;31278,5800;13010,1700;0,0000;675,5000;20353,1600;19971,7500;356,9000;7285,7400;690,9000;0,0000;93622,7000;2327,5000;95950,2000
32;1240,0000;18172,3389;1750,8057;1606,7712;11151,1700;3663,5920;20603,2700;66298,0000;13650,9100;0,0000;911387,5000;82568,5700;103486,9400;500707,2800;15334,4500;20676,1000;158686,6400;1893399,6600;30846,8600;1924246,5200
33;6662,0000;114074,2247;111075,2988;11,5924;237,2333;2750,1002;655636,7700;4929087,1700;213877,1800;236725,8200;8874,7000;14188,3400;3007,3400;38169,0400;201467,5500;39299,2000;0,0000;6340333,1100;367346,6900;6707679,8000
34;8844,0000;81058,6513;16173,8044;0,0000;60145,2646;4739,5823;132650,9300;356239,8500;98360,7600;0,0000;941724,6200;2008940,6800;685012,2000;61526,8700;213224,5100;33287,9800;0,0000;4530968,4000;98613,8700;4629582,2700
36;204,0000;536,4750;317,4143;0,0000;97,0382;122,0225;8045,0500;3532,0300;2189,4600;0,0000;3400,7600;2248,0000;365,7000;457,4500;1399,6500;880,1900;0,0000;22518,2900;296,5600;22814,8500
37;1016,0000;9608,7259;8964,2908;0,0000;118,9216;525,5135;125245,6300;127554,5700;20500,5100;9,0000;1584,8400;1295,2400;635,1800;7567,0800;2952,5700;8590,0700;0,0000;295934,6900;5766,2200;301700,9100
38;538,0000;416,7873;152,0741;0,0000;69,7316;194,9816;8614,8100;654,6100;153,4500;59,9400;1042,5400;1750,0300;134,6400;1877,2000;4257,8700;177,5500;0,0000;18722,6400;146,6900;18869,3300
39;864,0000;3377,4987;1999,8931;0,0000;20,4014;1357,2042;63310,5400;19630,7200;3623,1400;0,0000;202,0000;83,0000;0,0000;3784,6000;2247,4700;256,1600;0,0000;93137,6300;1498,8800;94636,5100
40;341,0000;1636,9756;330,2254;337,9511;617,2792;351,5199;3017,2400;8316,0300;6785,7500;0,0000;32971,1300;6494,6600;10383,1600;34497,5100;1361,7500;2710,9800;31710,6800;138248,8900;3367,0100;141615,9000
41;501,0000;6389,5593;5062,9973;0,0000;682,1186;644,4434;145601,8300;40580,2700;31552,5900;77,7100;21127,4900;9513,8200;3609,6700;6601,7200;5213,4300;6413,0900;0,0000;270291,6200;4519,2800;274810,9000
42;283,0000;984,6752;623,8280;0,0000;187,7161;173,1311;6733,3200;17611,2000;1453,0900;0,0000;4497,9500;5404,9100;2136,1800;2488,8200;3517,0100;1337,2800;0,0000;45179,7600;614,4700;45794,2300
43;48,0000;11,9598;0,0000;0,0000;0,0000;11,9598;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18,8000;94,0200;39,5500;0,0000;152,3700;0,0000;152,3700
44;746,0000;11056,8993;8155,9798;0,0000;1602,2790;1298,6405;237500,5000;1280,1700;1715,5400;0,0000;40228,9900;12757,0600;23898,6500;21528,8600;6865,6600;21988,8200;0,0000;367764,2500;6157,8000;373922,0500
45;41,0000;138,0694;113,7678;0,0000;8,0790;16,2226;1046,4200;931,3200;258,4000;0,0000;35,0000;149,8600;0,0000;32,1000;87,1400;117,0500;0,0000;2657,2900;37,2100;2694,5000
46;617,0000;4812,3902;3444,3238;0,0000;1015,5821;352,4843;0,0000;143491,9600;1116,0800;720,0200;3075,6100;55735,2800;13756,3300;565,3100;12889,5700;2306,9900;0,0000;233657,1500;5317,4500;238974,6000
47;1231,0000;5913,7253;4208,4275;33,4538;925,9905;745,8535;31246,8900;165738,7400;53475,0400;926,9000;55974,2200;25781,9900;11059,3800;32322,1800;26601,0700;6459,0100;3531,0000;413116,4200;21548,7400;434665,1600
48;5,0000;10,9412;0,0000;0,0000;10,5336;0,4076;0,0000;0,0000;0,0000;0,0000;100,2000;148,4000;44,5000;1,0000;5,5000;0,0000;0,0000;299,6000;6,4000;306,0000
49;1154,0000;19292,0510;17295,0603;0,0000;1009,2941;987,6966;260957,5900;160317,9500;454189,2500;0,0000;36572,9600;11423,1400;8305,9800;17667,0500;11276,7900;15307,9400;0,0000;976018,6500;18957,4100;994976,0600
51;12027,0000;23424,1221;23423,1901;0,0000;0,0000;0,9320;1449089,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7,4000;8,4000;3,6000;0,0000;1449108,6000;143610,4700;1592719,0700
52;65,0000;103,7639;49,6004;0,0000;27,5747;26,5888;1966,2500;0,0000;0,0000;0,0000;431,1500;187,0000;139,0000;284,5000;268,2600;16,1000;0,0000;3292,2600;79,8300;3372,0900
53;2,0000;1,4000;0,0000;0,0000;0,0000;1,4000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;44,9000;0,0000;0,0000;0,0000;44,9000;0,0000;44,9000
54;57,0000;109,5516;74,6076;0,0000;0,0000;34,9440;677,3100;661,2700;2126,6800;0,0000;0,0000;0,0000;0,0000;983,0400;145,3500;649,6100;0,0000;5243,2600;57,0800;5300,3400
55;7,0000;39,0693;0,0000;0,0000;32,1961;6,8732;0,0000;0,0000;0,0000;0,0000;927,8000;462,2500;394,9000;389,7000;12,5500;0,0000;0,0000;2187,2000;66,4000;2253,6000
57;37,0000;97,8704;71,7978;0,0000;0,0000;26,0726;883,6000;515,1800;101,0000;0,0000;0,0000;0,0000;0,0000;913,2000;57,2600;71,0000;0,0000;2541,2400;7,6000;2548,8400
58;257,0000;1520,2205;1391,4119;0,0000;99,9055;28,9031;53712,1500;485,2000;356,5500;0,0000;543,4000;274,4400;114,7000;134,2200;112,4500;76,3000;0,0000;55809,4100;15,6300;55825,0400
59;2,0000;0,6500;0,0000;0,0000;0,0000;0,6500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,9000;0,0000;2,9000;0,0000;2,9000
60;1,0000;0,2525;0,0000;0,0000;0,0000;0,2525;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9,0000;0,0000;0,0000;0,0000;9,0000;0,0000;9,0000
62;1,0000;0,3000;0,0000;0,0000;0,0000;0,3000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,2000;0,0000;0,0000;0,0000;4,2000;0,0000;4,2000
63;357,0000;439,1309;268,5079;0,0000;72,3281;98,2949;1307,5300;6961,7700;2686,3500;0,0000;531,4700;2046,4300;386,0100;253,9500;1649,9900;440,4100;0,0000;16263,9100;168,5500;16432,4600
64;632,0000;2493,0711;2306,4156;0,0000;50,2652;136,3903;63391,4200;35258,9500;6826,5400;0,0000;464,9400;1948,9800;304,8200;919,6500;2190,3600;566,7100;0,0000;111872,3700;4754,1800;116626,5500
65;164,0000;461,8576;273,7079;0,0000;98,5953;89,5544;1283,7800;8464,8800;168,3200;0,0000;221,2800;853,1900;143,8000;52,7000;495,8500;96,6500;0,0000;11780,4500;622,2200;12402,6700
66;2619,0000;25720,6189;15550,6802;0,0000;9357,3066;812,6321;82920,0900;177738,3800;90243,1000;0,0000;66675,7100;168061,4200;60727,2200;5543,8200;6428,7900;2601,1500;0,0000;660939,6800;14236,2800;675175,9600
67;1779,0000;6615,1147;6596,5290;0,0000;0,0000;18,5857;480118,6600;3867,6600;24746,5800;0,0000;0,0000;0,0000;0,0000;789,1300;6,0700;40,7000;0,0000;509568,8000;30715,4000;540284,2000
68;2287,0000;8915,7324;8883,5004;0,0000;0,0000;32,2320;632703,7200;5744,5300;36890,6800;0,0000;0,0000;0,0000;0,0000;962,1500;20,0500;0,0000;0,0000;676321,1300;38021,1400;714342,2700
69;2509,0000;16703,7113;16263,6727;0,0000;137,2447;302,7939;101233,7300;652946,9800;20279,6300;4261,0800;1780,6000;5335,3500;552,9200;3530,8900;15342,3400;4401,2900;0,0000;809664,8100;42480,0400;852144,8500
70;88,0000;1243,0432;0,0000;0,0000;221,8957;1021,1475;0,0000;0,0000;0,0000;0,0000;780,8600;707,2600;154,0000;273,8100;257,0600;0,7500;0,0000;2173,7400;0,0000;2173,7400
71;1882,0000;12863,9952;12772,9312;0,0000;13,8062;77,2578;511974,2400;195371,6700;3520,3300;20703,9000;128,1600;120,6800;7,0000;1971,6400;835,6700;484,1500;0,0000;735117,4400;22190,4500;757307,8900
72;76,0000;191,7419;141,4619;0,0000;5,5952;44,6848;1955,3200;488,4900;309,5000;0,0000;13,0000;87,5000;71,0000;255,4600;176,8700;158,4200;0,0000;3515,5600;88,1800;3603,7400
73;489,0000;1878,2255;1666,9851;0,0000;88,8798;122,3606;73424,2000;24965,1200;6536,7500;993,0100;4223,0900;1000,6700;391,2000;3369,0600;1274,9300;1000,8800;0,0000;117178,9100;2117,9200;119296,8300
74;93,0000;241,9473;141,6148;0,0000;12,8836;87,4489;6400,7700;735,1000;246,2300;12,0000;573,9000;63,0000;26,0000;3883,6700;2093,6100;37,0000;0,0000;14071,2800;43,4900;14114,7700
77;9,0000;21,6208;21,6208;0,0000;0,0000;0,0000;1395,3800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1395,3800;41,7000;1437,0800
79;447,0000;803,7813;670,1053;0,0000;31,1988;102,4772;13459,8100;2269,9500;24633,8500;0,0000;1509,0800;219,3400;425,0400;748,2500;1951,3200;439,6200;0,0000;45656,2600;640,1100;46296,3700
81;598,0000;6547,1526;3118,0089;0,0000;2383,6564;1045,4873;49351,5600;96662,3100;16289,8200;0,0000;52623,7200;139467,2000;26885,5700;28573,6900;51317,6400;14949,8800;0,0000;476121,3900;9602,9900;485724,3800
82;345,0000;1497,1505;741,9344;0,0000;471,7444;283,4717;0,0000;30638,6100;11408,3200;0,0000;2398,6900;21821,0700;15800,3200;381,0000;18392,5900;3600,2700;0,0000;104440,8700;2611,2500;107052,1200
83;3448,0000;27933,8829;21890,3811;0,0000;5679,1356;364,3662;41171,7900;79880,6500;927020,5300;730,7500;25831,3000;58168,7600;261627,9100;2805,6800;5282,2800;13960,0200;0,0000;1416479,6700;53107,8100;1469587,4800
84;3926,0000;50316,4610;40038,2792;0,0000;8790,7846;1487,3972;89068,2400;1209375,7500;178314,0700;18233,1700;75739,8500;278209,3800;211983,5300;9782,6200;60186,2800;13503,9700;0,0000;2144396,8600;64904,3300;2209301,1900
85;868,0000;976,9294;479,6978;0,0000;254,2401;242,9915;4969,9900;6278,1300;6323,4300;0,0000;3269,8200;3057,8500;4299,9800;1253,4100;1798,0700;3613,9800;0,0000;34864,6600;735,8600;35600,5200
86;860,0000;1223,6586;542,9020;0,0000;409,5256;271,2310;14676,5000;5777,4100;7327,3400;0,0000;15904,9400;3920,2400;2734,9100;2858,2200;2830,9000;657,9500;0,0000;56688,4100;475,2400;57163,6500
87;3,0000;6,6420;0,0000;0,0000;5,7800;0,8620;0,0000;0,0000;0,0000;0,0000;2,0000;20,0000;64,0000;4,0000;4,0000;0,0000;0,0000;94,0000;10,0000;104,0000
88;64,0000;8,5416;0,0000;0,0000;0,0000;8,5416;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,1400;70,7600;0,0000;0,0000;73,9000;0,0000;73,9000
89;849,0000;7513,5881;7474,2047;0,0000;15,1822;24,2012;189361,9800;13115,0800;1595,6900;765,0200;91,0500;42,5200;7,5000;169,6100;240,2300;76,2800;0,0000;205464,9600;1247,0500;206712,0100
;;;;;;;;;;;;;;;;;;;;
;90138,0000;754473,4017;446587,8260;75703,2433;196749,1324;35433,2000;6918558,6200;11027110,6300;3003290,1800;315135,1600;3510150,5100;6421083,1400;2886471,4300;1011832,0300;1158445,3100;304181,4400;7723022,3500;44279280,8000;1282852,4400;45562133,2400
